Jogador;Equipa;Equipa dentro de um período de tempo seleccionado;Posição;Idade;Valor de mercado;Contrato termina;Partidas jogadas;Minutos jogados:;Golos;Golos esperados;Assistências;Assistências esperadas;Duelos/90;Duelos ganhos, %;Naturalidade;País de nacionalidade;Pé;Altura;Peso;Emprestado;Ações defensivas com êxito/90;Duelos defensivos/90;Duelos defensivos ganhos, %;Duelos aérios/90;Duelos aéreos ganhos, %;Cortes/90;Cortes de carrinho ajust. à posse;Remates intercetados/90;Interseções/90;Interceções ajust. à posse;Faltas/90;Cartões amarelos;Cartões amarelos/90;Cartões vermelhos;Cartões vermelhos/90;Acções atacantes com sucesso/90;Golos/90;Golos sem ser por penálti;Golos sem ser por penálti/90;Golos esperados/90;Golos de cabeça;Golos de cabeça/90;Remate;Remates/90;Remates à baliza, %;Golos marcados, %;Assistências/90;Cruzamentos/90;Cruzamentos certos, %;Cruzamentos do flanco esquerdo/90;Cruzamentos precisos do flanco esquerdo, %;Cruzamentos do flanco direito/90;Cruzamentos precisos do flanco direito, %;Cruzamentos para a área de baliza/90;Dribles/90;Dribles com sucesso, %;Duelos ofensivos/90;Duelos ofensivos ganhos, %;Toques na área/90;Corridas progressivas/90;Acelerações/90;Passes recebidos/90;Passes longos recebidos/90;Faltas sofridas/90;Passes/90;Passes certos, %;Passes para a frente/90;Passes para a frente certos, %;Passes para trás/90;Passes para trás certos, %;Passes laterais/90;Passes laterais certos, %;Passes curtos / médios /90;Passes curtos / médios precisos, %;Passes longos/90;Passes longos certos, %;Comprimento médio de passes, m;Comprimento médio de passes longos, m;Assistências esperadas/90;Assistências para remate/90;Segundas assistências/90;Terceiras assistências/90;Passes inteligentes/90;Passes inteligentes certos, %;Passes chave/90;Passes para terço final/90;Passes certos para terço final, %;Passes para a área de penálti/90;Passes precisos para a área de penálti, %;Passes em profundidade/90;Passes em profundidade certos, %;Receção de passes em profundidade/90;Cruzamentos em profundidade recebidos/90;Passes progressivos/90;Passes progressivos certos, %;Golos sofridos;Golos sofridos/90;Remates sofridos;Remates sofridos/90;Jogos sem sofrer golos;Defesas, %;Golos sofridos esperados ;Golos sofridos esperados/90;Golos expectáveis defendidos;Golos expectáveis defendidos por 90´;Passes para trás recebidos pelo guarda-redes/90;Saídas/90;Duelos aérios/90;Livres/90;Livres directos/90;Pontapés livres directos à baliza, %;Cantos/90;Penaltis marcados;Conversão de penaltis, %
A. Rodríguez;Deportivo Municipal;Newell's Old Boys;LWF, CF, LAMF;26;750000;2023-12-31;6;335;1;0,78;2;0,7;18,27;36,76;Argentina;Argentina;direito;170;71;sim;4,3;3,22;33,33;2,96;36,36;0,81;1,15;0,54;2,42;3,46;0,81;1;0,27;0;0;3,22;0,27;1;0,27;0,21;0;0;9;2,42;44,44;11,111;0,54;1,61;16,67;0,27;0;1,34;20;0;2,96;54,55;8,33;38,71;3,76;0,81;1,34;13,16;1,07;1,61;17,46;70,77;2,69;70;5,37;85;6,18;69,57;15,31;78,95;1,07;25;28,71;21,25;0,19;0,81;0,27;0;0,27;100;0,54;0,54;100;1,34;40;0,27;100;0,81;0;2,69;50;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
M. Alustiza;Deportivo Santamarina;Atlético Tucumán;CF;38;50000;2022-12-31;9;337;3;1,65;1;0,1;7,74;31,03;Argentina;Argentina, Mexico;esquerdo;167;70;sim;0,53;1,07;25;1,34;20;0;0;0;0,27;0,31;0;0;0;0;0;2,4;0,8;2;0,53;0,44;1;0,27;16;4,27;43,75;18,75;0,27;0,53;50;0,53;50;0;0;0;0,27;100;2,4;55,56;2,67;0,53;0,27;15,49;1,87;1,87;17,63;77,27;2,94;45,45;4,81;100;6,68;72;12,55;80,85;4,54;70,59;17,79;31,48;0,03;0,53;0;0;0,53;0;0,53;3,2;75;1,87;42,86;1,07;50;0,8;0,27;1,6;100;0;;0;;0;0;0;0;;;0;;;2,67;0,27;0;2,4;1;100
C. Benavidez;Deportivo Alavés;Independiente;LCMF, DMF, RDMF;24;500000;2024-06-30;5;340;0;0,57;0;0;24,09;53,85;Uruguay;Uruguay, Italy;direito;180;77;sim;15,62;8,47;62,5;8,74;57,58;1,32;1,61;1,06;9;10,97;2,12;1;0,26;0;0;0,53;0;0;0;0,15;0;0;3;0,79;33,33;0;0;0;0;0;0;0;0;0;0,79;33,33;2,38;33,33;0,53;0;0;17,47;0;0,79;29,65;82,14;10,59;65;2,65;100;12,44;91,49;26,47;84;3,18;66,67;21,52;22,74;0;0;0;0;0;0;0;3,44;84,62;0,53;100;0,26;100;0,26;0;6,62;64;0;;0;;0;0;0;0;;;0,79;;;0;0;0;0;0;0
D. Batallini;Independiente;Argentinos Juniors;RAMF, RWF;26;2200000;2023-12-31;4;340;1;1,44;0;1,12;31,76;36,67;Argentina;Argentina, Italy;direito;176;77;sim;6,09;5,29;50;6,88;23,08;0;0;0;3,44;5,2;2,12;1;0,26;0;0;4,24;0,26;1;0,26;0,38;0;0;11;2,91;45,45;9,091;0;3,97;33,33;1,59;50;2,38;22,22;0,26;4,24;37,5;12,44;29,79;3,71;1,32;1,32;16,41;0,53;2,38;26,47;74;7,15;74,07;5,56;95,24;9,53;72,22;21,71;80,49;0,79;100;17,06;24,24;0,3;1,32;0;0;0,26;0;0,53;1,32;80;2,65;50;0,53;50;0,26;1,32;3,97;73,33;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
N. Barrios;San Lorenzo;Central Córdoba SdE;CF;24;1500000;2022-12-31;8;340;0;0,16;1;1,01;31,5;52,94;Argentina;Argentina;direito;156;56;sim;5,03;4,5;64,71;1,59;50;0,26;0,33;0,26;1,85;2,31;0,53;0;0;0;0;9;0;0;0;0,04;0;0;3;0,79;33,33;0;0,26;3,71;35,71;2,12;37,5;1,59;33,33;0,79;12,44;57,45;20,38;55,84;3,44;7,68;3,44;27,79;0,79;3,71;42,09;77,99;11,91;66,67;9,53;94,44;12,18;71,74;34,94;87,12;3,44;30,77;15,77;21,01;0,27;1,32;0;0;1,32;20;0,79;6,35;66,67;3,71;64,29;2,12;25;1,59;1,32;7,15;85,19;0;;0;;0;0;0;0;;;0;;;0;0;0;0,26;0;0
F. Elizari;Defensor Sporting;Unión Santa Fe;AMF, LCMF;31;350000;2022-12-31;7;345;0;0,13;3;0,93;21,65;46,99;Argentina;Argentina;direito;172;72;sim;6;4,17;68,75;1,04;75;0,52;0,77;0,26;2,61;3,85;1,3;0;0;0;0;4,17;0;0;0;0,03;0;0;4;1,04;50;0;0,78;0;0;0;0;0;0;0;4,17;43,75;11,48;45,45;1,04;2,87;2,61;22,7;0,52;2,09;35,22;82,96;12,52;72,92;6;82,61;12;91,3;32,87;83,33;2,35;77,78;17,93;12,8;0,24;2,35;0;0;3,13;58,33;1,04;5,48;71,43;2,87;63,64;2,35;55,56;2,09;0;5,74;81,82;0;;0;;0;0;0;0;;;0,26;;;0;0;0;2,61;0;0
F. Mussis;Botoşani;Atlético Tucumán;RCMF, LCMF;30;600000;2023-06-30;8;349;0;0,09;1;0,67;30,95;49,17;Argentina;Argentina, Italy;ambos;174;75;sim;11,09;11,6;53,33;1,03;50;0,52;0,59;0,26;4,38;5;3,87;2;0,52;0;0;4,38;0;0;0;0,02;0;0;5;1,29;0;0;0,26;0,77;33,33;0,52;50;0,26;0;0;6,19;58,33;13,67;45,28;1,03;1,55;0,52;21,92;0,26;2,58;41,78;74,69;15,99;58,06;5,42;90,48;12,64;87,76;36,88;80,42;4,13;31,25;21,66;36,12;0,17;1,55;0;0;2,32;22,22;0,52;9,03;57,14;3,87;40;2,58;30;1,81;0,26;7,99;67,74;0;;0;;0;0;0;0;;;0,52;;;0,77;0,26;0;1,03;0;0
N. Orsini;Boca Juniors;Lanús;CF, RWF;28;1000000;2024-12-31;7;349;3;0,83;1;0,92;27,85;28,7;Argentina;Argentina, Italy;direito;191;92;sim;4,13;3,35;38,46;7,74;26,67;0,52;0,75;0;2,32;3,38;0,77;0;0;0;0;3,87;0,77;3;0,77;0,21;0;0;7;1,81;71,43;42,857;0,26;2,06;12,5;0,26;100;1,81;0;0,52;4,9;47,37;12,12;29,79;4,64;1,29;0,52;11,6;2,06;1,55;12,12;65,96;1,55;66,67;3,87;80;3,09;50;10,06;76,92;0;0;17,41;0;0,24;1,03;0,26;0;0;0;1,03;0,26;100;1,55;33,33;0;0;0,77;0,26;1,03;100;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
F. Márquez;Atlético Grau;Unión Santa Fe;CF;34;300000;2022-12-31;7;350;2;2,03;0;0,72;29,83;39,66;Argentina;Argentina;direito;183;86;sim;6,43;4,89;42,11;11,83;45,65;0,51;0,6;0,26;3,86;4,5;0,77;0;0;0;0;4,11;0,51;2;0,51;0,52;0;0;13;3,34;38,46;15,385;0;2,57;50;1,54;50;1,03;50;0,77;2,06;75;9;40;5,4;1,03;0,26;15,69;2,31;1,54;27,26;74,53;4,63;55,56;5,91;95,65;10,54;78,05;24,17;78,72;0,77;33,33;16,72;11,41;0,19;1,29;0,26;0;0,77;0;0,26;2,06;37,5;2,83;36,36;1,03;0;1,29;1,29;2,57;80;0;;0;;0;0;0;0;;;0;;;0,26;0,26;0;0;0;0
F. Pizzini;Talleres Córdoba;Defensa y Justicia;LAMF, CF, RWF;29;2700000;2025-12-31;6;351;0;0,74;0;0,75;27,44;43,93;Argentina;Argentina, Italy;direito;177;77;sim;7,69;6,15;70,83;1,79;28,57;0,51;0,86;0,26;2,82;4,71;0,51;0;0;0;0;6,15;0;0;0;0,19;0;0;4;1,03;50;0;0;3,85;20;2,56;30;1,28;0;0,51;6,92;44,44;14,62;33,33;3,08;4,1;0,77;24,87;1,79;1,28;30,26;71,19;7,44;68,97;8,21;84,38;9,74;71,05;25,64;80;0,77;33,33;18,45;14,15;0,19;1,79;0,26;0;2,82;63,64;1,28;2,56;60;4,87;57,89;2,82;63,64;2,31;0,77;4,36;76,47;0;;0;;0;0;0;0;;;0,26;;;0;0;0;0;0;0
G. Torres;Central Córdoba SdE;Lanús;CF;22;100000;2023-12-31;6;352;0;0,77;0;0;32,98;20,93;Argentina;Argentina;esquerdo;177;78;sim;3,07;2,56;30;13,04;27,45;0,51;0,59;0;1,79;2,08;0,26;1;0,26;0;0;0,51;0;0;0;0,2;0;0;5;1,28;20;0;0;0,51;0;0;0;0,51;0;0;2,05;12,5;11,76;10,87;1,79;0,51;0,51;6,14;1,02;1,02;12,53;81,63;3,32;53,85;3,07;91,67;2,81;81,82;11,76;86,96;0,26;0;13,11;4,43;0;0;0;0;0;0;0;1,28;60;0,26;0;0;0;0;0;0,51;50;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
F. Domínguez;Defensa y Justicia;Racing Club;RCMF, RWB;24;1200000;2024-12-31;5;353;0;0,85;2;0,39;29,32;48,7;Uruguay;Uruguay, Spain;direito;177;69;sim;8,92;7,65;50;1,78;42,86;0,25;0,41;0,25;4,84;7,81;1,53;0;0;0;0;7,65;0;0;0;0,22;0;0;4;1,02;25;0;0,51;4,84;36,84;0;0;4,84;36,84;0,76;8,67;64,71;14,53;57,89;1,78;2,04;1,27;20,14;3,57;2,55;30,59;70;9,94;61,54;5,61;86,36;9,18;77,78;23,2;79,12;2,55;50;18,28;32,49;0,1;1,27;0;0,25;0,25;0;0,76;3,31;61,54;3,31;53,85;0,25;0;0,51;1,78;6,37;76;0;;0;;0;0;0;0;;;0,25;;;1,27;0;0;2,04;1;0
C. Auzqui;Ferencváros;Talleres Córdoba;CF, LAMF, RW;31;2500000;2024-06-30;10;353;1;1,44;0;0,31;25,75;40,59;Argentina;Argentina;direito;180;72;sim;6,12;5,35;47,62;3,82;40;1,27;2,17;0;2,29;3,91;2,04;2;0,51;0;0;4,08;0,25;1;0,25;0,37;0;0;8;2,04;50;12,5;0;2,04;25;0,25;100;1,78;14,29;0,76;2,8;81,82;12,75;38;2,29;0,76;0,25;15,3;2,29;1,53;24,99;69,39;5,1;50;6,12;87,5;7,14;64,29;21,67;74,12;1,78;57,14;17,77;15,18;0,08;0,76;0;0,25;1,02;25;0,25;3,31;69,23;2,29;33,33;0,76;0;0,25;0,25;4,33;64,71;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
B. Garré;Huracán;Racing Club;RW, LW, RAMF;22;1500000;2024-06-30;6;353;0;0,36;0;0,25;30,85;44,63;Argentina;Argentina, Italy;esquerdo;172;70;sim;8,41;9,43;59,46;2,8;18,18;0,25;0,36;0;2,55;3,61;1,27;1;0,25;0;0;5,35;0;0;0;0,09;0;0;2;0,51;50;0;0;2,8;36,36;0,51;0;2,29;44,44;0;9,18;41,67;14,28;39,29;1,78;3,31;1,27;19,38;3,06;1,02;27,54;78,7;5,61;63,64;7,14;100;10,2;77,5;24,22;85,26;0,51;0;17,85;6,2;0,06;1,78;0;0;0,25;100;0,51;2,04;87,5;2,55;40;0,51;50;0,51;1,02;4,33;82,35;0;;0;;0;0;0;0;;;0;;;0,76;0;0;1,53;0;0
F. Lo Celso;Rosario Central;Rosario Central;LCMF, LDMF, LAMF;22;275000;2023-12-31;7;357;1;0,06;0;0,22;23,45;54,84;Argentina;Argentina, Italy;esquerdo;178;70;sim;8,32;9,08;58,33;1,01;0;1,26;1,72;0;1,76;2,41;1,76;1;0,25;0;0;1,51;0,25;1;0,25;0,01;0;0;2;0,5;50;50;0;0,76;66,67;0,76;66,67;0;0;0;1,76;42,86;7,56;56,67;0,25;3,28;2,02;28,49;0,5;1,26;43,11;87,72;10,84;76,74;8,07;96,88;17,39;97,1;41,09;88,96;1,26;60;19,1;32,64;0,05;1,26;0;0;0,25;0;0,5;6,55;76,92;1,51;100;0,25;0;0,76;0,5;6,05;70,83;0;;0;;0;0;0;0;;;0,25;;;0;0;0;1,01;0;0
N. Leyes;Gimnasia La Plata;Unión Santa Fe;DMF, LCMF;33;100000;2022-12-31;4;359;0;0,05;0;0;15,79;52,38;Argentina;Argentina;direito;181;78;sim;13,79;7,52;56,67;4,01;62,5;2,51;3,53;0,75;7,02;9,88;1,75;0;0;0;0;0,5;0;0;0;0,01;0;0;2;0,5;0;0;0;0,5;0;0,5;0;0;0;0;0,5;100;1,75;28,57;0;0,5;0;23,31;0;0;41,11;83,54;13,79;72,73;2,76;100;19,81;91,14;38,61;86,36;2,01;50;20,49;32,17;0;0,25;0;0;0;0;0;7,52;76,67;0,5;0;0,75;0;0;0;8,02;75;0;;0;;0;0;0;0;;;0,25;;;0;0;0;0,25;0;0
F. Fabra;Boca Juniors;Boca Juniors;LB;31;1500000;2023-12-31;4;360;0;0,1;0;0,52;28;53,57;Colombia;Colombia, Argentina;esquerdo;174;73;sim;8,75;9,75;53,85;3,5;85,71;0,75;0,93;0;2,75;3,4;1,5;1;0,25;0;0;6,75;0;0;0;0,02;0;0;2;0,5;100;0;0;2,25;33,33;2,25;33,33;0;0;0,25;7,5;73,33;13;51,92;0,75;2,5;0,25;22,75;2;1,25;35;83,57;14,75;79,66;6;100;8,75;82,86;29,75;89,08;3;66,67;18,03;23,3;0,13;0,5;0;0;0,25;0;0;3,25;84,62;1,75;42,86;0,25;0;0;0,75;6;79,17;0;;0;;0;0;0;0;;;0,25;;;0;0;0;0;0;0
S. Ribas;Torque;Central Córdoba SdE;CF;34;200000;2023-12-31;7;360;1;1,18;1;0,61;32,75;46,56;Uruguay;Uruguay, Italy;direito;189;88;sim;4,25;4,25;64,71;14;51,79;0;0;0;1,5;2,02;1,75;1;0,25;0;0;1;0,25;1;0,25;0,29;0;0;4;1;50;25;0,25;0,5;50;0,5;50;0;0;0;0,5;50;7,5;33,33;2,5;0;0,5;8,75;2,75;2,5;18,5;63,51;4,5;55,56;6,75;70,37;2;50;17,75;64,79;0,25;0;12,89;5,04;0,15;0,75;0;0;0;0;0,25;1,5;83,33;1,5;33,33;0;0;0,75;0,25;1,5;33,33;0;;0;;0;0;0;0;;;0;;;0,25;0,25;0;0;0;0
A. Bernabéi;Celtic;Lanús;LB, LW;22;3300000;2027-05-31;5;363;0;0,04;0;0,61;25,79;38,46;Argentina;Argentina;esquerdo;169;65;sim;8,68;7,93;46,88;2,48;30;0,25;0,34;0;4,71;6,4;1,24;1;0,25;1;0,25;4,96;0;0;0;0,01;0;0;4;0,99;25;0;0;3,72;33,33;3,47;28,57;0,25;100;0,25;8,18;39,39;12,4;34;0,99;1,74;0,5;19,34;0,5;1,98;26,78;67,59;10,66;67,44;1,74;100;10,66;65,12;20,58;79,52;2,98;16,67;20,29;43,65;0,15;1,24;0;0;0,74;33,33;0,5;4,21;58,82;2,73;54,55;0,5;50;0,74;1,24;5,95;70,83;0;;0;;0;0;0;0;;;0,25;;;2,73;0,25;0;2,23;0;0
L. Melgarejo;Libertad;Racing Club;CF, AMF, RWF;32;1800000;2024-06-30;5;365;4;2,27;0;0,59;25,89;26,67;Paraguay;Paraguay;esquerdo;177;75;sim;4,93;3,7;66,67;3,95;6,25;0;0;0;2,47;4,55;0,74;0;0;0;0;4,93;0,99;4;0,99;0,56;0;0;16;3,95;56,25;25;0;1,23;40;0;0;1,23;40;0,25;7,4;30;14,79;21,67;3,95;2,22;1,23;15,78;1,73;0,99;21,7;70,45;5,67;56,52;3,95;93,75;8,38;70,59;18,25;75,68;2,22;44,44;17,92;19,24;0,15;0,99;0,25;0;0,99;0;0,49;2,47;50;2,47;50;1,48;16,67;0,74;0,49;3,45;71,43;0;;0;;0;0;0;0;;;0,25;;;0;0;0;0;0;0
R. Carrera;Atlético Tucumán;Atlético Tucumán;RW, LW;28;1500000;2024-12-31;7;367;1;1,84;0;0,29;28,94;42,37;Argentina;Argentina;direito;182;72;sim;8,58;6,13;44;6,38;53,85;2,45;2,94;0;3,43;4,12;1,96;4;0,98;0;0;2,7;0,25;1;0,25;0,45;0;0;12;2,94;25;8,333;0;2,94;33,33;1,72;14,29;1,23;60;0,74;3,68;26,67;12,02;34,69;2,45;1,47;0,98;12,51;1,23;1,72;22,56;60,87;7,85;50;4,41;88,89;7,11;62,07;16,68;66,18;2,94;58,33;20,12;29,99;0,07;1,23;0;0;0,25;0;0,49;3,92;56,25;3,19;46,15;0,74;66,67;0,49;1,72;4,17;70,59;0;;0;;0;0;0;0;;;0,49;;;0,74;0,25;0;2,21;0;0
N. Acevedo;Godoy Cruz;Defensa y Justicia;RCMF, LDMF, DMF;34;300000;2022-12-31;5;368;0;0;0;0,19;20,54;59,52;Argentina;Argentina;direito;170;73;sim;13,45;11,49;55,32;2,2;55,56;0,49;0,92;0,24;6,6;12,46;1,71;1;0,24;0;0;1,47;0;0;0;0;0;0;0;0;0;0;0;0,24;100;0;0;0,24;100;0;1,22;40;2,69;63,64;0;0,49;0,49;40,84;0,24;1,47;57,23;85,9;22,01;72,22;5,14;100;24,21;94,95;54,05;87,33;2,93;58,33;19,48;30,76;0,05;0,49;0,24;0,24;1,71;42,86;0,24;10,03;63,41;1,71;42,86;2,2;33,33;0,73;0,24;9,05;78,38;0;;0;;0;0;0;0;;;0,24;;;0;0;0;0;0;0
E. Ojeda;Universidad de Chile;Rosario Central;DMF, RDMF, LDMF;24;600000;2025-06-30;7;371;1;0,3;0;0,08;20,13;44,58;Argentina;Argentina;direito;180;72;sim;9,46;7,52;54,84;3,15;46,15;1,21;1,42;0;4,12;4,81;2,67;2;0,49;0;0;1,7;0,24;1;0,24;0,07;0;0;1;0,24;100;100;0;0,24;0;0;0;0,24;0;0;2,67;54,55;5,82;45,83;0,97;1,46;0,73;32,99;0,73;0,73;51,91;79,91;16,5;60,29;6,55;92,59;20,86;93,02;49;82,18;2,67;45,45;16,7;29,22;0,02;0,49;0;0;0,73;0;0;9,22;52,63;0,97;25;0,73;0;0;0;6,31;69,23;0;;0;;0;0;0;0;;;1,46;;;0;0;0;0;0;0
C. Rius;Atlético Tucumán;Defensa y Justicia;RWB, RB;33;300000;2022-12-31;5;372;0;0,08;0;0,6;18,39;48,68;Argentina;Argentina;direito;175;71;sim;5,32;5,08;57,14;2,66;36,36;0,73;1,25;0;1,69;2,92;0,24;0;0;0;0;4,6;0;0;0;0,02;0;0;1;0,24;0;0;0;3,87;50;0;0;3,87;50;0,24;3,87;56,25;7,74;43,75;0,48;0,73;0,48;24,68;1,94;1,69;32,66;79,26;8,23;58,82;8,47;100;10,65;75;27,58;84,21;1,69;57,14;18,19;21,05;0,14;1,69;0;0;0,97;50;0,97;2,66;72,73;4,35;50;0,73;33,33;0,48;1,94;6,53;70,37;0;;0;;0;0;0;0;;;0,48;;;0;0;0;0;0;0
F. Paredes;River Plate Res.;Defensa y Justicia;CB, LCB, RCB;23;1000000;2023-06-30;5;375;1;0,19;0;0;17,28;68,06;Argentina;Argentina;direito;175;73;sim;12,72;6,24;76,92;5,52;69,57;1,44;2,73;0;6,48;12,27;0,48;1;0,24;0;0;0,72;0,24;1;0,24;0,05;1;0,24;2;0,48;50;50;0;0;0;0;0;0;0;0;0,72;66,67;1,44;66,67;0,96;0,72;0;58,32;0,48;0,96;82,8;91,88;21,6;78,89;3,36;100;51,36;97,66;77,04;93,77;5,76;66,67;20,75;40,31;0;0;0;0;0;0;0;7,44;67,74;0,48;50;0;0;0,24;0;7,44;67,74;0;;0;;0;0;0;0;;;2,4;;;0;0;0;0;0;0
G. Rivero;Gimnasia Mendoza;Patronato;CF;30;325000;2022-12-31;7;377;0;0,34;0;0,08;32,23;30,37;Argentina;Argentina;direito;182;83;sim;2,63;1,67;42,86;10,03;35,71;0,48;0,7;0;1,43;2,09;2,63;2;0,48;0;0;1,19;0;0;0;0,08;0;0;3;0,72;66,67;0;0;0,72;0;0,24;0;0,48;0;0;1,91;25;15,28;28,13;2,63;0;0;9,31;0,48;2,86;17,67;64,86;3,1;46,15;5,73;87,5;4,54;47,37;15,76;68,18;1,43;50;20,52;26,14;0,02;0,24;0;0;0,24;100;0;1,43;33,33;0,24;0;0;0;0;0;0,95;75;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
J. Aude;Lanús;Lanús;LB;19;0;2024-06-30;5;379;0;0,15;0;0,03;22,32;43,62;Argentina;Argentina, Italy;esquerdo;180;65;sim;10,92;9,26;48,72;5,46;56,52;0,47;0,61;0,47;5,94;7,65;1,19;1;0,24;0;0;1,42;0;0;0;0,03;0;0;2;0,47;100;0;0;0,95;25;0,95;25;0;0;0;1,19;40;4,75;25;0,47;0,47;0,71;21,13;2,85;0,95;34,43;77,24;17,57;68,92;4,99;90,48;7,12;83,33;30,4;82,81;3,32;42,86;17,09;27,07;0,01;0,24;0;0;0,24;100;0,24;2,14;88,89;1,19;40;0,24;100;0,24;0,47;7,36;38,71;0;;0;;0;0;0;0;;;0,95;;;0;0;0;0;0;0
R. Ruiz Rodríguez;Atlético Tucumán;Atlético Tucumán;LW, CF;22;2500000;2024-12-31;8;379;1;1,01;1;0,62;31,35;40,91;Argentina;Argentina;direito;185;80;sim;7,12;7,36;54,84;6,65;32,14;0,71;0,8;0,24;2,37;2,65;2,61;0;0;0;0;3,8;0,24;1;0,24;0,24;0;0;8;1,9;12,5;12,5;0,24;1,19;60;0,95;50;0,24;100;0;4,04;58,82;13,77;39,66;3,8;0,95;0,47;12,59;2,14;1,19;23,27;75,51;8,07;67,65;5,46;86,96;4,99;85,71;19,47;78,05;2,61;63,64;17,94;26,7;0,15;0,95;0,24;0;1,19;40;0,47;3,32;78,57;1,42;50;1,19;40;1,66;0,47;5,22;63,64;0;;0;;0;0;0;0;;;0,24;;;0;0;0;0;0;0
F. Gerometta;Unión Santa Fe;Unión Santa Fe;RB, RWB;23;525000;2023-12-31;4;380;0;0,17;0;0;21,32;52,22;Argentina;Argentina;direito;175;72;sim;9,71;7,34;83,87;2,84;41,67;0;0;0,24;3,55;4,37;0,47;0;0;0;0;3,79;0;0;0;0,04;0;0;7;1,66;28,57;0;0;6,39;22,22;0;0;6,39;22,22;0,71;4,5;42,11;8,53;36,11;1,18;3,79;3,32;21,79;3,79;0,47;35,53;67,33;14,68;74,19;5,21;86,36;11,61;57,14;25,11;78,3;4,26;72,22;20,22;42,9;0;0,24;0;0;0,24;0;0;5,68;75;5,45;26,09;0,47;0;0,24;1,42;9,71;87,8;0;;0;;0;0;0;0;;;1,42;;;0;0;0;0;0;0
M. Romero;Banfield;Argentinos Juniors;RB, RCMF, AMF;26;350000;2024-12-31;5;381;1;0,17;0;0;19,13;40,74;Argentina;Argentina;direito;178;70;sim;9,21;5,2;72,73;4,02;17,65;1,18;1,55;0;4,25;5,57;1,18;2;0,47;0;0;1,18;0,24;1;0,24;0,04;0;0;5;1,18;20;20;0;1,65;14,29;0,24;0;1,42;16,67;0,24;2,13;33,33;6,14;34,62;0,47;1,65;0,71;19,61;1,89;0,94;27,64;64,1;12,52;58,49;3,78;87,5;7,8;60,61;22,44;73,68;3,78;25;20,95;37,52;0;0;0;0,24;0,24;0;0;6,61;53,57;2,13;33,33;0,47;0;0,71;0,24;7,56;71,88;0;;0;;0;0;0;0;;;0,47;;;0;0;0;0;0;0
L. Acosta;Sarmiento;Lanús;GK;27;450000;2023-06-30;4;381;0;0;0;0,58;0,94;75;Argentina;Argentina;direito;187;84;sim;3,07;0,24;100;0,71;66,67;0;0;0;2,83;3,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,54;0;0;24,33;85,44;13,7;75,86;0;0;9,69;100;15,12;96,88;9,21;66,67;33,92;51,41;0,14;0,24;0;0;0;0;0,24;2,83;41,67;0,24;0;0,94;25;0;0;6,38;74,07;3;0,71;22;5,2;1;86,36;5,39;1,27;2,39;0,565;0;1,18;0,71;;;;0;0;0
M. Álvarez;Independiente;Independiente;GK;33;450000;2023-12-31;4;384;0;0;0;0;0,94;75;Argentina;Argentina;direito;185;86;sim;2,11;0;0;0,47;100;0,23;0,28;0;1,88;2,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,23;0;0;0;0;4,69;0;0;12,19;82,69;8,67;75,68;0;0;3,05;100;5,16;100;7,03;70;38,76;48,39;0;0;0;0;0;0;0;2,58;81,82;0;0;0;0;0;0;5,63;79,17;1;0,23;11;2,58;3;90,91;2,37;0,56;1,37;0,321;0;2,11;0,47;;;;0;0;0
K. Mac Allister;Argentinos Juniors;Argentinos Juniors;RB, LB;24;3200000;2023-12-31;8;385;0;0,43;0;0;25,71;60,91;Argentina;Argentina;direito;175;72;sim;16,36;10,29;72,73;7,25;51,61;0,94;1,22;0,94;7,95;10,41;1,17;1;0,23;0;0;0,94;0;0;0;0,1;0;0;6;1,4;16,67;0;0;1,17;0;0,47;0;0,7;0;0;1,17;60;3,04;38,46;1,17;0,7;0;20,81;0,94;1,64;33,9;75,17;17,77;67,11;3,04;92,31;8,18;82,86;29,69;81,89;3,04;38,46;14,82;18,06;0;0;0;0;0;0;0;5,14;68,18;1,17;0;0;0;0;0;7,71;72,73;0;;0;;0;0;0;0;;;0,7;;;0;0;0;0;0;0
D. Martínez;River Plate;Defensa y Justicia;LCB, LB;24;6000000;2023-12-31;4;386;0;0,08;0;0,04;20,52;70,45;Argentina;Argentina, Paraguay;esquerdo;182;76;sim;11,42;7,93;70,59;6,99;73,33;0,7;1,1;0,47;5,13;8,05;1,4;0;0;0;0;0,7;0;0;0;0,02;0;0;2;0,47;0;0;0;0,93;0;0,93;0;0;0;0;0,7;66,67;2,1;88,89;0;2,8;0,23;45,93;1,17;1,17;67,38;86,16;29,84;74,22;8,16;100;23,78;94,12;58,52;92,43;7,93;50;21,48;39,37;0,01;0,47;0;0;0,7;33,33;0;9,56;70,73;0,93;25;1,17;60;0,47;0;14,46;77,42;0;;0;;0;0;0;0;;;2,56;;;0;0;0;0;0;0
