Jogador;Equipa;Equipa dentro de um período de tempo seleccionado;Posição;Idade;Valor de mercado;Contrato termina;Partidas jogadas;Minutos jogados:;Golos;Golos esperados;Assistências;Assistências esperadas;Duelos/90;Duelos ganhos, %;Naturalidade;País de nacionalidade;Pé;Altura;Peso;Emprestado;Ações defensivas com êxito/90;Duelos defensivos/90;Duelos defensivos ganhos, %;Duelos aérios/90;Duelos aéreos ganhos, %;Cortes/90;Cortes de carrinho ajust. à posse;Remates intercetados/90;Interseções/90;Interceções ajust. à posse;Faltas/90;Cartões amarelos;Cartões amarelos/90;Cartões vermelhos;Cartões vermelhos/90;Acções atacantes com sucesso/90;Golos/90;Golos sem ser por penálti;Golos sem ser por penálti/90;Golos esperados/90;Golos de cabeça;Golos de cabeça/90;Remate;Remates/90;Remates à baliza, %;Golos marcados, %;Assistências/90;Cruzamentos/90;Cruzamentos certos, %;Cruzamentos do flanco esquerdo/90;Cruzamentos precisos do flanco esquerdo, %;Cruzamentos do flanco direito/90;Cruzamentos precisos do flanco direito, %;Cruzamentos para a área de baliza/90;Dribles/90;Dribles com sucesso, %;Duelos ofensivos/90;Duelos ofensivos ganhos, %;Toques na área/90;Corridas progressivas/90;Acelerações/90;Passes recebidos/90;Passes longos recebidos/90;Faltas sofridas/90;Passes/90;Passes certos, %;Passes para a frente/90;Passes para a frente certos, %;Passes para trás/90;Passes para trás certos, %;Passes laterais/90;Passes laterais certos, %;Passes curtos / médios /90;Passes curtos / médios precisos, %;Passes longos/90;Passes longos certos, %;Comprimento médio de passes, m;Comprimento médio de passes longos, m;Assistências esperadas/90;Assistências para remate/90;Segundas assistências/90;Terceiras assistências/90;Passes inteligentes/90;Passes inteligentes certos, %;Passes chave/90;Passes para terço final/90;Passes certos para terço final, %;Passes para a área de penálti/90;Passes precisos para a área de penálti, %;Passes em profundidade/90;Passes em profundidade certos, %;Receção de passes em profundidade/90;Cruzamentos em profundidade recebidos/90;Passes progressivos/90;Passes progressivos certos, %;Golos sofridos;Golos sofridos/90;Remates sofridos;Remates sofridos/90;Jogos sem sofrer golos;Defesas, %;Golos sofridos esperados ;Golos sofridos esperados/90;Golos expectáveis defendidos;Golos expectáveis defendidos por 90´;Passes para trás recebidos pelo guarda-redes/90;Saídas/90;Duelos aérios/90;Livres/90;Livres directos/90;Pontapés livres directos à baliza, %;Cantos/90;Penaltis marcados;Conversão de penaltis, %
Bruno Moura;Votuporanguense;São Bento;RB;29;0;2022-06-03;3;227;0;0,02;0;0;18,24;52,17;Brazil;Brazil;direito;180;74;sim;8,33;5,15;69,23;3,57;66,67;0,4;0,53;0,4;4,36;5,79;0,4;0;0;0;0;2,78;0;0;0;0,01;0;0;1;0,4;0;0;0;2,38;33,33;0;0;2,38;33,33;0,4;4,76;41,67;7,14;38,89;0;1,59;1,19;16,26;1,98;0,79;22,2;67,86;11,5;68,97;1,19;0;6,34;75;15,86;77,5;3,96;50;22,39;34,28;0;0;0;0,4;0;0;0;3,17;37,5;2,78;42,86;0,4;0;0,4;0,79;5,15;92,31;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Héctor Bustamante;;Atlético GO;RAMF, RW;26;0;;9;228;0;0,55;1;0,35;33,95;48,84;Paraguay;Paraguay;esquerdo;164;68;sim;7,89;8,68;59,09;1,97;20;0,39;0,67;0;2,37;4;1,97;2;0,79;0;0;9,87;0;0;0;0,22;0;0;9;3,55;44,44;0;0,39;3,55;33,33;0;0;3,55;33,33;0,39;11,05;57,14;18,95;56,25;3,16;2,37;2,37;14,21;0,79;2,37;28,42;68,06;8,68;63,64;3,95;80;9,47;70,83;22,5;77,19;2,37;33,33;18,51;12,45;0,14;0,79;0;0;1,58;50;0,39;6,71;58,82;5,53;42,86;1,58;50;1,97;1,58;6,32;81,25;0;;0;;0;0;0;0;;;0;;;1,97;1,18;33,33;1,97;0;0
Gustavo Poffo;Avaí U23;Figueirense;CF, AMF;23;0;;5;229;0;0,39;0;0;29,08;36,49;Brazil;Brazil;;0;0;sim;5,11;5,5;85,71;7,47;10,53;0;0;0;0,39;0,59;1,18;1;0,39;0;0;2,36;0;0;0;0,15;0;0;2;0,79;50;0;0;0,79;0;0,39;0;0,39;0;0;4,32;45,45;11,4;37,93;0,79;0,39;0;2,75;0;4,32;6,29;50;1,97;60;1,18;100;1,18;33,33;5,5;57,14;0;0;18,48;0;0;0;0;0;0;0;0;0,79;50;0,39;0;0;0;0;0;0,79;50;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
A. Gutiérrez;La Luz;Cuiabá;LAMF, LWF, LW;30;175000;2022-12-31;7;237;1;0,36;0;0,31;18,99;42;Uruguay;Uruguay;direito;173;64;sim;4,18;2,28;66,67;0,76;0;0;0;0;2,66;3,68;0,76;1;0,38;0;0;5,7;0,38;1;0,38;0,14;0;0;9;3,42;33,33;11,111;0;1,52;25;0,76;0;0,76;50;0;9,49;40;14,81;38,46;2,28;6,08;2,28;27,34;2,66;3,8;32,28;78,82;10,25;74,07;6,46;94,12;9,49;72;30;81,01;1,14;66,67;17,46;13,85;0,12;0,38;0;0;0,38;100;0,38;4,18;72,73;1,52;50;0;0;0,76;0,38;3,42;88,89;0;;0;;0;0;0;0;;;0;;;0,38;0;0;1,14;0;0
Mateus Silva;Sergipe;CRB;LDMF, LCMF;30;0;;5;241;0;0;0;0,06;14,94;40;Brazil;Brazil;esquerdo;184;76;sim;5,6;4,85;23,08;4,85;46,15;0;0;0,37;4,48;5,29;2,24;2;0,75;1;0,37;1,12;0;0;0;0;0;0;1;0,37;0;0;0;0;0;0;0;0;0;0;2,61;42,86;4,11;45,45;1,12;0,37;0,75;28,01;0,75;0,37;43,69;82,91;15,31;70,73;7,1;94,74;16,8;95,56;40,71;87,16;2,99;25;21,46;32,93;0,02;0,75;0;0;0;0;0;8,22;72,73;0,37;0;0,37;0;0,37;0;8,22;77,27;0;;0;;0;0;0;0;;;0,37;;;0;0;0;0;0;0
Wesley Dias;Sampaio Corrêa;CRB;RCMF, LCMF;27;150000;2022-12-31;6;242;0;0,13;0;0,04;15,62;54,76;Brazil;Brazil;direito;178;70;sim;5,95;5,58;40;3,72;80;0,37;0,48;0,74;3,35;4,35;2,98;3;1,12;1;0,37;0,74;0;0;0;0,05;0;0;2;0,74;0;0;0;0;0;0;0;0;0;0;0,74;100;2,6;57,14;0;0,74;0,74;27,15;0;1,49;37,19;92;11,16;90;2,6;100;17,48;91,49;34,59;94,62;2,6;57,14;17,75;22,03;0,01;0,37;0;0;0;0;0;4,83;76,92;0;0;0,37;100;0;0;5,21;85,71;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Elisson;Ipatinga;Figueirense;GK;34;0;;3;246;0;0;0;0;0,37;0;Brazil;Brazil;direito;186;88;sim;0,37;0;0;0,37;0;0;0;0;0,37;0,61;0;1;0,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,59;0,73;0;13,54;83,78;9,51;76,92;0;0;2,93;100;8,05;95,45;5,12;64,29;33,62;35,97;0;0;0;0;0;0;0;2,93;50;0,37;0;0;0;0;0;4,76;84,62;3;1,1;9;3,29;0;66,67;1,94;0,71;-1,06;-0,388;0;0,73;0,37;;;;0;0;0
Matheus Alexandre;Coritiba;Ponte Preta;RB;23;100000;2023-12-31;3;250;0;0;0;0;17,64;42,86;Brazil;Brazil;direito;188;88;sim;8,64;10,44;48,28;0,72;100;0,72;1,05;0;2,88;4,21;3,96;2;0,72;0;0;0,72;0;0;0;0;0;0;0;0;0;0;0;1,8;20;0;0;1,8;20;0;1,44;25;4,32;25;0;0,36;0,36;22,32;1,8;0,36;29,88;80,72;10,08;71,43;6,48;88,89;10,44;86,21;27;85,33;1,08;66,67;22,31;26,47;0;0;0;0;0,36;0;0;2,16;50;1,8;20;0,36;100;0;0,36;5,4;86,67;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Everton;Tombense;Ponte Preta;RW, CF, AMF;25;350000;;6;252;0;0,34;0;0,99;23,57;31,82;Brazil;Brazil;esquerdo;178;76;sim;3,21;3,57;30;2,5;14,29;0;0;0;2,14;3,67;1,07;0;0;0;0;3,93;0;0;0;0,12;0;0;7;2,5;14,29;0;0;1,79;40;1,07;66,67;0,71;0;0,71;3,57;40;13,57;34,21;2,5;2,14;0,36;23,57;0;1,43;33,21;83,87;11,07;74,19;7,86;95,45;9,29;92,31;29,29;86,59;2,14;83,33;18,86;22,34;0,35;1,43;0;0;1,43;100;1,07;2,86;62,5;2,5;85,71;1,07;66,67;1,79;0,71;5;100;0;;0;;0;0;0;0;;;0,36;;;1,43;0;0;2,5;0;0
Renan Bressan;Criciúma;Cuiabá;LCMF, AMF;33;150000;2022-12-31;3;257;0;0,23;0;0,44;15,41;54,55;Brazil;Brazil, Belarus;ambos;182;75;sim;5,95;7,7;54,55;0,7;100;0;0;0;1,75;2,14;2,1;0;0;0;0;0,7;0;0;0;0,08;0;0;5;1,75;20;0;0;0,35;100;0;0;0,35;100;0;0,35;0;5,95;52,94;1,05;0,35;0,7;24,86;0,35;2,1;30,12;83,72;10,16;65,52;6,3;94,44;9,11;92,31;26,61;86,84;3,5;60;19,2;38,68;0,15;1,4;0;0;0,7;0;0;4,55;69,23;1,05;66,67;0,35;0;0,35;0;5,95;82,35;0;;0;;0;0;0;0;;;0;;;1,4;0;0;1,75;0;0
Nathan;Portland Timbers;Coritiba;LAMF, LW, RW;23;200000;2022-12-31;7;260;0;0,25;1;0,76;33,92;41,84;Brazil;Brazil;direito;178;70;sim;8,65;8,31;66,67;4,85;35,71;1,04;1,67;0;2,08;3,33;2,08;0;0;0;0;2,42;0;0;0;0,09;0;0;2;0,69;50;0;0,35;1,38;0;0,69;0;0,69;0;0;5,19;40;15,23;27,27;2,77;1,04;0;18;1,04;0,69;23,19;80,6;5,54;75;6,23;94,44;5,19;53,33;21,46;87,1;0,69;0;15,84;12,78;0,26;0,69;0;0;0,69;0;0,35;1,38;75;1,04;0;0,69;0;0,35;0;2,08;83,33;0;;0;;0;0;0;0;;;0;;;0;0;0;0,35;0;0
Victor Rangel;Joinville;CRB;CF;32;0;;3;263;1;0,68;0;0,02;20,53;30;Brazil;Brazil;direito;178;82;sim;2,4;3,42;30;8,21;20,83;0;0;0,34;1,37;1,82;1,37;0;0;0;0;1,37;0,34;1;0,34;0,23;0;0;5;1,71;40;20;0;0,68;0;0,68;0;0;0;0;1,71;20;7,53;40,91;2,74;0,34;0;7,53;1,37;2,4;11,98;51,43;2,4;28,57;3,08;88,89;5,13;46,67;10,61;54,84;1,03;33,33;18,08;21,9;0,01;0,68;0;0;1,71;20;0;0,68;50;0,68;50;0;0;0,34;0;1,37;25;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Rafael Silva;Mirassol;São Bento;CF;26;0;2023-11-30;6;264;0;0,23;0;0,06;22,5;36,36;Brazil;Brazil;direito;177;75;sim;3,07;3,41;60;9,2;29,63;0,34;0,48;0;0,68;0,95;1,7;1;0,34;0;0;3,07;0;0;0;0,08;0;0;3;1,02;66,67;0;0;0,34;0;0;0;0,34;0;0;3,07;66,67;7,84;39,13;3,07;0,68;0,68;9,2;1,7;2,39;16,02;78,72;4,09;66,67;3,75;90,91;5,11;80;15,34;80;0,34;100;22,62;9,16;0,02;1,02;0;0;1,02;33,33;0;3,07;88,89;0,68;50;1,02;33,33;0;0;3,41;70;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Sávio;Botafogo PB;Coritiba;RB;25;350000;;3;266;0;0,02;0;0,18;14,55;55,81;Brazil;Brazil;direito;169;64;sim;7,78;4,74;71,43;3,72;45,45;0,34;0,42;0,34;4,06;5,07;1,35;0;0;0;0;1,69;0;0;0;0,01;0;0;1;0,34;0;0;0;2,37;42,86;0;0;2,37;42,86;0;2,03;33,33;3,72;63,64;0,34;0,68;0,68;28,08;0,68;1,35;38,91;81,74;10,49;67,74;5,75;100;14,21;83,33;35,19;85,58;1,35;50;16,95;36,51;0,06;0,34;0,34;0;0;0;0;3,38;100;2,03;33,33;0;0;0;1,02;7,11;61,9;0;;0;;0;0;0;0;;;0,34;;;0;0;0;0;0;0
Éverton Santos;EC Lemense;Figueirense;LW, RW;35;300000;;5;268;0;0,33;0;0,01;20,82;41,94;Brazil;Brazil;direito;176;75;sim;4,7;4,7;64,29;4,03;41,67;1,01;1,23;0;0,67;0,82;0,67;0;0;0;0;2,01;0;0;0;0,11;0;0;5;1,68;20;0;0;1,34;25;0,67;50;0,67;0;0,67;2,69;50;8,06;41,67;2,35;0,34;1,34;12,09;1,01;2,69;15,45;73,91;4,37;69,23;4,7;92,86;3,69;54,55;13,1;84,62;1,01;0;15,58;2,41;0;0,34;0;0;0,34;0;0;2,01;83,33;1,68;40;0,34;0;0,67;0,34;2,69;75;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Vitinho;Guarani;Red Bull Bragantino;AMF, RWF;24;500000;2025-12-31;9;276;0;0,11;1;0,66;22,83;40;Brazil;Brazil;direito;175;68;sim;5,22;6,2;63,16;2,28;28,57;0;0;0;1,3;1,88;0,98;1;0,33;0;0;2,93;0;0;0;0,04;0;0;4;1,3;25;0;0,33;0,98;0;0,65;0;0,33;0;0,33;3,91;50;11,41;31,43;1,3;0,65;0,98;36,2;0,33;1,63;47,28;83,45;13,7;80,95;9,78;90;14,02;81,4;44,35;86,03;1,96;66,67;16,79;14,29;0,21;1,96;0;0,33;1,96;33,33;0,33;5,54;82,35;2,93;66,67;1,63;40;1,3;0,33;7,83;70,83;0;;0;;0;0;0;0;;;0,33;;;0,65;0,33;0;3,91;0;0
Pimentinha;Sampaio Corrêa;Paraná;RAMF, RW;34;250000;;8;277;0;0,43;0;0,09;28,27;43,68;Brazil;Brazil;esquerdo;165;62;sim;5,52;6,17;52,63;1,3;0;0;0;0;2,27;3,62;0,97;0;0;0;0;5,85;0;0;0;0,14;0;0;7;2,27;14,29;0;0;3,57;36,36;0;0;3,57;36,36;0,32;8,12;48;18,52;43,86;3,25;2,6;0,32;16,25;1,3;1,62;28,59;80,68;8,12;88;5,2;93,75;8,77;74,07;24,37;86,67;0,65;100;19,75;4,5;0,03;1,62;0;0;0,97;33,33;0;1,95;83,33;2,92;77,78;0,32;0;1,3;1,3;6,82;90,48;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Rafael Furtado;Boston City;Paraná;CF;21;150000;;8;279;0;1,09;0;0,14;23,87;41,89;Brazil;Brazil;direito;180;76;sim;2,58;1,94;50;8,06;44;0,32;0,45;0,32;1,29;1,82;2,58;2;0,65;0;0;1,94;0;0;0;0,35;0;0;10;3,23;30;0;0;0,65;0;0,32;0;0,32;0;0;1,94;50;9,68;40;4,19;0,32;0,65;7,74;0,97;3,55;9,35;86,21;0,97;66,67;3,55;100;2,9;77,78;8,71;92,59;0;0;14,51;0;0,04;0,97;0;0;0;0;0,32;0,32;100;0,65;50;0;0;0,97;0;0,97;66,67;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Charles;Jacuipense;Londrina;RDMF, LDMF, DMF;26;0;;4;280;0;0,01;0;0,19;13,82;51,16;Brazil;Brazil;direito;184;86;sim;6,43;8,36;46,15;2,57;50;1,29;1,56;0;1,29;1,56;3,54;2;0,64;0;0;1,61;0;0;0;0;0;0;2;0,64;0;0;0;1,29;25;0,32;0;0,96;33,33;0,64;0,96;100;1,61;80;0;0,96;0;27;0;0,64;41,14;83,59;14,79;76,09;3,86;100;18;87,5;33,75;88,57;6,11;68,42;22,32;45,65;0,06;1,29;0;0;0,32;100;0,32;7,07;72,73;2,25;28,57;0,64;50;0,32;0,32;9,64;83,33;0;;0;;0;0;0;0;;;0,32;;;0,64;0,32;0;0;0;0
Lucas Gaúcho;Atlético Sanluqueño;Operário PR;CF;31;200000;2023-06-30;5;280;1;1,19;0;0,01;29,89;36,56;Brazil;Brazil;direito;183;75;sim;4,5;4,5;35,71;10,61;48,48;0,32;0,41;0;2,57;3,24;2,25;2;0,64;0;0;2,57;0,32;1;0,32;0,38;0;0;5;1,61;80;20;0;0,64;0;0;0;0,64;0;0;2,57;50;10,61;36,36;1,93;1,29;0,64;11,57;0,64;1,29;18,32;75,44;4,82;66,67;5,79;72,22;5,14;75;17,04;77,36;0,96;66,67;13,69;21,7;0;0,32;0;0;0,32;0;0,32;1,93;83,33;1,29;50;0,32;0;0,64;0;2,25;57,14;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Caio Dantas;Criciúma;Cuiabá;CF;29;200000;2022-11-30;8;280;0;0,54;0;0,7;36;28,57;Brazil;Brazil;direito;177;72;sim;5,14;4,18;46,15;14,14;22,73;0,32;0,58;0;2,89;5,19;1,93;0;0;0;0;0,64;0;0;0;0,17;0;0;5;1,61;0;0;0;0,32;100;0;0;0;0;0;1,93;16,67;12,21;31,58;2,25;0,32;0,32;6,11;1,61;2,89;10,29;78,13;4,82;73,33;0,96;100;2,89;77,78;9,64;80;0,32;0;12,87;2,76;0,22;1,61;0;0;0;0;0;1,29;75;1,29;100;0,32;0;0,96;0,32;1,61;100;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Philipe Maia;Al Orubah;Vila Nova;RCB;26;0;;3;287;0;0,01;0;0,01;15,99;45,1;Brazil;Brazil;direito;185;78;sim;10,35;5,96;68,42;6,9;27,27;0,31;0,43;1,57;5,96;8,14;1,88;1;0,31;0;0;0;0;0;0;0;0;0;1;0,31;0;0;0;0;0;0;0;0;0;0;0;0;0,31;0;0,31;0,31;0;29,16;0;0,31;46,41;90,54;15,68;74;0,94;100;26,66;98,82;42,33;94,81;4,08;46,15;20,38;31,02;0;0,31;0;0;0;0;0;3,14;70;0;0;0;0;0;0;7,53;50;0;;0;;0;0;0;0;;;0,63;;;0;0;0;0;0;0
Wellissol;Barcelona;Coritiba;LW, RW, LAMF;24;0;;10;287;0;0,13;0;0,32;30,73;37,76;Brazil;Brazil;direito;182;74;sim;4,7;6,59;47,62;0,94;33,33;0;0;0;1,57;3,13;2,51;0;0;0;0;6,9;0;0;0;0,04;0;0;5;1,57;20;0;0;0,94;66,67;0,31;0;0,63;100;0,31;12,54;42,5;21,32;36,76;2,82;4,08;3,45;22,58;1,88;3,45;28,85;80,43;6,9;54,55;9,72;96,77;7,53;83,33;27,91;80,9;0;0;12,38;0;0,1;1,57;0;0;1,88;33,33;0,31;0,31;0;2,51;50;1,25;50;1,25;0,63;4,08;61,54;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Bruno Grassi;Barra;Criciúma;GK;35;0;2023-06-30;4;288;0;0;0;0;0,31;100;Brazil;Brazil;direito;192;85;sim;1,56;0;0;0;0;0;0;0;1,56;2,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,31;100;0;0;0;4,69;0;0,31;10,63;85,29;8,75;82,14;0;0;1,88;100;4,06;100;6,56;76,19;38,76;55,51;0;0;0;0;0;0;0;3,13;80;0;0;0;0;0;0;5,63;88,89;2;0,63;14;4,38;1;85,71;2,61;0,81;0,61;0,191;0;0,63;0;;;;0;0;0
João Paulo;Campinense;Londrina;LAMF, AMF, RCMF;29;0;2023-03-31;8;289;0;0,18;0;0,13;23,98;44,16;Brazil;Brazil;direito;176;74;sim;2,8;4,05;53,85;0,62;50;0;0;0;0,62;0,92;1,25;0;0;0;0;5,29;0;0;0;0,06;0;0;4;1,25;0;0;0;2,8;33,33;2,18;42,86;0,62;0;0;6,85;54,55;16,19;42,31;2,18;2,49;1,56;19,31;1,56;1,87;30,52;80,61;7,47;70,83;5,61;100;12,15;82,05;26,16;89,29;1,56;20;20,78;24,48;0,04;1,25;0;0;1,56;40;0,31;4,98;50;3,74;33,33;0,93;0;0,62;0,93;4,05;100;0;;0;;0;0;0;0;;;0;;;0,62;0;0;1,25;0;0
Pedro Cacho;Londrina;Londrina;LCMF, LB, LDMF;22;100000;2022-11-30;4;291;0;0,02;0;0,07;15,46;54;Brazil;Brazil;esquerdo;183;74;sim;7,11;7,11;47,83;2,16;42,86;0;0;0;3,71;4,8;0,62;1;0,31;0;0;2,16;0;0;0;0,01;0;0;4;1,24;0;0;0;0,93;66,67;0,62;50;0,31;100;0,31;2,16;57,14;3,71;50;0;0,93;0,31;29,07;0;0,62;45,77;81,76;13,3;67,44;7,42;95,83;19,79;89,06;39,59;87,5;5,57;44,44;19,58;31,78;0,02;0,62;0;0;0,93;33,33;0,31;5,88;68,42;1,55;80;0,31;0;0,62;0,62;8,04;65,38;0;;0;;0;0;0;0;;;0;;;0,31;0;0;0;0;0
Lucas Ramon;Guarani;Red Bull Bragantino;RB;28;250000;2022-12-31;3;291;0;0,37;1;0,19;25,36;59,76;Brazil;Brazil;direito;178;72;sim;10,52;8,97;58,62;4,02;69,23;0,62;1,13;0,31;4,64;8,49;1,55;0;0;0;0;8,04;0;0;0;0,11;0;0;2;0,62;50;0;0,31;7,11;43,48;0;0;7,11;43,48;0;5,88;63,16;10,21;54,55;1,86;1,24;0,93;23,2;1,86;3,09;35,26;72,81;11,75;63,16;8,04;92,31;9,28;70;25,36;84,15;3,71;50;19,18;39,3;0,06;0,93;0;0;1,55;60;0,93;3,09;70;5,26;58,82;0;0;0,31;2,78;7,73;68;0;;0;;0;0;0;0;;;0,31;;;0;0;0;0;0;0
Caíque;Rochester New York;Vitória;GK;25;0;2022-11-30;3;293;0;0;0;0;0,92;33,33;Brazil;Brazil;esquerdo;198;100;sim;0,92;0,31;0;0,61;50;0;0;0;0,92;1,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,91;0,31;0;11,67;68,42;8,91;65,52;0;0;2,46;87,5;5,22;94,12;6,45;47,62;41,16;53,39;0;0;0;0;0;0;0;1,23;75;0;0;0;0;0;0;4,61;66,67;7;2,15;19;5,84;0;63,16;5,41;1,66;-1,59;-0,488;0;1,84;0,61;;;;0;0;0
Luquinha;Capivariano;Criciúma;LAMF, RAMF, RW;21;0;;7;294;0;0,17;0;0,29;26,33;45,35;Brazil;Brazil;;0;0;sim;7,04;7,35;58,33;4,29;28,57;0;0;0,31;2,76;4,43;1,53;1;0,31;0;0;3,37;0;0;0;0,05;0;0;6;1,84;16,67;0;0;3,06;0;0,92;0;2,14;0;0,92;4,9;56,25;10,1;45,45;2,76;1,84;0,92;14,69;2,76;2,76;17,45;57,89;3,67;33,33;3,67;83,33;4,9;56,25;14,08;71,74;0,31;0;15,95;7,49;0,09;0,61;0;0;0,92;33,33;0,31;1,53;40;2,14;0;0,31;0;0,31;0;0,92;33,33;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
P. Armero;;Guarani;LB;35;0;;3;294;0;0,18;0;0,08;11,33;54,05;Colombia;Colombia;esquerdo;174;81;sim;7,35;6,73;59,09;1,53;20;0;0;0;3,37;4,65;1,84;0;0;0;0;2,14;0;0;0;0,06;0;0;2;0,61;0;0;0;3,06;60;3,06;60;0;0;0;0;0;0,92;66,67;0,31;2,76;2,76;15,61;1,22;0,31;30,31;76,77;12,55;73,17;2,14;57,14;10,1;84,85;23,27;81,58;3,98;61,54;18,72;33,14;0,02;0,61;0;0;1,22;25;0,31;6,12;80;4,59;46,67;1,22;25;0,31;1,84;9,8;81,25;0;;0;;0;0;0;0;;;0,61;;;0,31;0;0;0;0;0
Fabrício;Ponte Preta;Paraná;LCB, CB;32;400000;2022-11-10;3;294;1;0,28;0;0;11,63;60,53;Brazil;Brazil;esquerdo;188;96;sim;12,55;6,12;60;3,67;75;0,92;0,97;1,22;7,96;8,39;1,22;2;0,61;1;0,31;0,31;0,31;1;0,31;0,09;1;0,31;1;0,31;100;100;0;0;0;0;0;0;0;0;0;0;0,61;0;0,31;0;0,31;18,37;0,31;0,31;29,39;79,17;16,22;69,81;1,53;100;10,71;91,43;22,96;89,33;6,43;42,86;23,76;40,38;0;0;0;0;0;0;0;2,76;22,22;0;0;0;0;0;0;6,73;59,09;0;;0;;0;0;0;0;;;1,53;;;0;0;0;0;0;0
Nando;Água Santa;Guarani;CF;33;0;;11;298;0;0,55;0;0,04;30,2;30;Brazil;Brazil;direito;185;78;sim;4,53;3,02;50;9,66;34,38;1,21;1,69;0;1,81;2,54;1,21;0;0;0;0;0,6;0;0;0;0,17;0;0;3;0,91;66,67;0;0;0;0;0;0;0;0;0;2,42;0;13,89;23,91;1,51;0,3;0;12,08;1,81;2,42;17,52;79,31;2,42;75;6,95;78,26;3,32;72,73;17,21;80,7;0,3;0;13,76;2,79;0,01;0,3;0;0;0;0;0;1,51;60;0;0;0;0;0,3;0;2,42;62,5;0;;0;;0;0;0;0;;;0;;;0;0;0;0,3;0;0
Bruno Gonçalves;Oeste;Oeste;CF, LAMF;29;0;;12;298;3;1,96;0;0,07;22,95;32,89;Brazil;Brazil;direito;183;76;sim;3,02;4,53;33,33;4,83;18,75;0;0;0;1,51;2,38;3,32;2;0,6;0;0;2,11;0,91;3;0,91;0,59;0;0;11;3,32;36,36;27,273;0;0,3;0;0;0;0,3;0;0;1,21;50;7,85;30,77;3,02;0,3;0;8,46;0,6;2,72;12,68;88,1;2,11;85,71;2,72;88,89;5,13;82,35;12,08;90;0,3;100;13,54;2,19;0,02;0,91;0;0;0,3;100;0,3;1,51;80;0,6;50;0;0;0,6;0;1,21;100;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Moraes;Santos;Atlético GO;LB;24;350000;2023-12-31;4;304;1;0,23;0;0,77;30,79;55,77;Brazil;Brazil;esquerdo;170;65;sim;15,1;14,8;62;2,66;66,67;0;0;0,3;5,92;8,33;0,89;1;0,3;0;0;5,63;0,3;1;0,3;0,07;0;0;7;2,07;42,86;14,286;0;4,14;42,86;4,14;42,86;0;0;0,59;6,22;47,62;9,47;43,75;1,18;2,96;1,48;25,16;2,37;2,07;39,38;80,45;14,51;77,55;3,26;90,91;16,58;80,36;30,79;89,42;4,44;53,33;21,15;34,59;0,23;1,78;0;0;0;0;0,3;7,11;75;5,33;38,89;0,3;0;0,3;1,78;10,36;82,86;0;;0;;0;0;0;0;;;0,59;;;0;0;0;0;0;0
Diego Rosa;XV de Piracicaba;Vila Nova;RW, RAMF, LAMF;33;0;;6;304;0;0,71;0;0,41;29,31;32,32;Brazil;Brazil;direito;179;71;sim;5,63;8,29;42,86;4,74;37,5;0,59;0,79;0;1,48;1,97;3,26;0;0;0;0;1,48;0;0;0;0,21;0;0;2;0,59;50;0;0;1,48;40;0;0;1,48;40;0,3;4,14;14,29;10,95;18,92;1,18;0,3;0,59;13,62;2,37;1,18;21,91;85,14;5,63;78,95;4,14;92,86;5,03;82,35;20,43;88,41;0;0;12,88;0;0,12;1,18;0;0;0;0;0,3;0,89;100;1,48;60;0;0;0,3;0,59;2,66;77,78;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Joãozinho;Portuguesa Santista;São Bento;RB, LW, RAMF;32;0;;9;305;0;0,04;0;0,22;27,15;32,61;Brazil;Brazil;direito;170;68;sim;5,02;5,61;42,11;1,77;16,67;0,3;0,39;0;2,36;3,12;0,59;0;0;0;0;4,13;0;0;0;0,01;0;0;3;0,89;33,33;0;0;1,77;0;0,59;0;1,18;0;0,3;9,15;41,94;16,23;34,55;0,89;2,66;0,59;18,3;0,59;3,25;23,02;82,05;7,67;80,77;5,31;94,44;5,31;83,33;21,25;88,89;0,3;0;18,1;6,15;0,07;0,3;0;0;0;0;0,3;2,07;100;1,18;25;0;0;0,59;0,3;3,84;69,23;0;;0;;0;0;0;0;;;0,3;;;0;0;0;0;0;0
